train_or_test,Simulation_Number,Maze_Name,Step_Size,Side_Length,Total_Length,Corner,Width,Height,Fillet_Radius,Simulation_Resistance,Best_Model
train,232,Maze_9,0.5,14.0,73.0,84,110.0,400.0,68.75,0.289437882256256,ExtraTreesRegressor
train,2282,Maze_48,0.75,3.0,4.5,4,207.5,40.0,155.625,0.632899903148753,BaggingRegressor
train,7710,Maze_103,1.5,9.0,9.0,0,200.0,250.0,0.0,0.0156910608823942,ExtraTreesRegressor
test,9995,Maze_134,1.5,19.5,70.5,28,100.0,100.0,75.0,2.80856869594189,BaggingRegressor
train,9107,Maze_122,1.5,43.5,43.5,0,150.0,50.0,0.0,5.20513500681242,ExtraTreesRegressor
train,4537,Maze_95,1.0,7.0,11.0,8,270.0,40.0,168.75,1.07695643814374,ExtraTreesRegressor
train,7163,Maze_96,1.0,19.0,31.0,18,150.0,150.0,112.5,0.245189742808072,ExtraTreesRegressor
train,5892,Maze_79,1.0,13.0,45.0,26,150.0,200.0,131.25,0.206426935792606,ExtraTreesRegressor
train,9708,Maze_130,2.0,12.0,24.0,6,424.0,40.0,371.0,0.734846794593611,ExtraTreesRegressor
train,10780,Maze_144,2.0,20.0,88.0,26,616.0,310.0,385.0,0.0119334932924845,ExtraTreesRegressor
train,6584,Maze_88,1.0,17.0,29.0,20,200.0,250.0,150.0,0.047379656191964,ExtraTreesRegressor
train,1204,Maze_26,0.5,13.5,35.5,42,40.0,53.3333333333333,25.0,32.5474927183729,ExtraTreesRegressor
train,8298,Maze_111,1.5,21.0,21.0,0,200.0,50.0,0.0,1.89565629606079,ExtraTreesRegressor
train,2271,Maze_31,0.75,3.75,6.75,8,107.0,130.0,93.625,0.141509568548529,ExtraTreesRegressor
train,849,Maze_18,0.5,9.5,30.5,36,145.0,206.666666666667,126.87499999999999,0.141229240038839,ExtraTreesRegressor
train,5976,Maze_80,1.0,45.0,45.0,0,200.0,100.0,0.0,0.609249614504636,ExtraTreesRegressor
train,4680,Maze_63,1.0,7.0,25.0,16,132.0,400.0,115.5,0.0593637465437518,ExtraTreesRegressor
train,4419,Maze_59,1.0,6.0,8.0,4,408.0,220.0,357.0,0.0047270655115448,ExtraTreesRegressor
train,5610,Maze_117,1.0,19.0,59.0,32,385.0,283.333333333333,336.875,0.0198283523351466,ExtraTreesRegressor
train,1004,Maze_14,0.5,3.5,6.5,10,82.0,400.0,61.5,0.0598065849857585,ExtraTreesRegressor
train,1561,Maze_21,0.5,8.5,23.5,20,250.0,50.0,156.25,1.32030401331966,ExtraTreesRegressor
train,152,Maze_6,0.5,12.0,60.0,74,110.0,400.0,82.5,0.234074444249714,ExtraTreesRegressor
train,8212,Maze_110,1.5,9.0,21.0,10,150.0,150.0,93.75,0.16612494370847,ExtraTreesRegressor
train,471,Maze_18,0.5,18.0,74.0,98,110.0,40.0,96.25,21.4234267634481,ExtraTreesRegressor
test,2046,Maze_76,1.25,10.0,20.0,10,430.0,40.0,376.25,0.911751160740058,RandomForestRegressor
test,7478,Maze_100,1.75,7.0,14.0,6,541.0,220.0,405.75,0.0055675780515732,DecisionTreeRegressor
train,7664,Maze_103,1.5,9.0,9.0,0,50.0,250.0,0.0,0.601272700159221,ExtraTreesRegressor
train,1791,Maze_24,0.5,5.0,12.0,14,208.0,130.0,182.0,0.0701826070975724,ExtraTreesRegressor
train,501,Maze_11,0.5,5.5,17.5,20,92.5,136.666666666667,80.9375,0.467731567826377,ExtraTreesRegressor
train,6812,Maze_142,1.25,11.25,21.25,12,478.75,651.666666666667,359.0625,0.0009447350368477,ExtraTreesRegressor
train,4885,Maze_66,1.0,19.0,19.0,0,50.0,200.0,0.0,1.61243777304316,ExtraTreesRegressor
train,275,Maze_4,0.5,2.0,3.0,4,166.0,130.0,124.5,0.0265207380292068,ExtraTreesRegressor
train,6254,Maze_84,1.5,9.0,24.0,10,182.0,400.0,136.5,0.0239489265072269,ExtraTreesRegressor
train,1992,Maze_27,0.5,10.5,57.5,74,150.0,200.0,131.25,0.258227966395033,ExtraTreesRegressor
train,1231,Maze_26,0.5,13.5,35.5,42,145.0,206.666666666667,90.625,0.166397836329051,ExtraTreesRegressor
train,1139,Maze_16,0.5,4.0,18.0,22,40.0,400.0,30.0,1.40933879185811,ExtraTreesRegressor
train,1750,Maze_37,0.5,19.5,78.5,102,92.5,185.0,57.8125,1.32942798087023,ExtraTreesRegressor
train,2202,Maze_30,0.75,3.0,3.0,0,107.0,310.0,0.0,0.0179603076248827,ExtraTreesRegressor
train,9123,Maze_122,1.5,43.5,43.5,0,200.0,50.0,0.0,3.84664742782573,ExtraTreesRegressor
train,8365,Maze_112,1.75,14.0,21.0,6,374.0,310.0,233.75,0.0065169790286737,ExtraTreesRegressor
train,2859,Maze_39,0.75,5.25,8.25,4,40.0,220.0,35.0,1.20621416640281,ExtraTreesRegressor
train,8811,Maze_184,1.5,10.5,19.5,10,395.0,40.0,345.625,0.961561172293426,ExtraTreesRegressor
train,3044,Maze_64,0.75,11.25,41.25,34,123.75,178.333333333333,92.8125,0.358045447716648,ExtraTreesRegressor
train,9417,Maze_126,1.5,15.0,27.0,8,150.0,200.0,131.25,0.124450279661674,ExtraTreesRegressor
test,4597,Maze_62,1.0,7.0,9.0,4,132.0,220.0,82.5,0.0486395965279832,ExtraTreesRegressor
train,10343,Maze_138,2.0,16.0,40.0,14,808.0,220.0,606.0,0.0092283012797915,ExtraTreesRegressor
train,1390,Maze_52,1.0,10.0,24.0,14,193.333333333333,220.0,120.833333333333,0.0537879247895253,ExtraTreesRegressor
train,8146,Maze_109,1.5,30.0,30.0,0,200.0,50.0,0.0,2.65565031233207,ExtraTreesRegressor
train,4344,Maze_58,1.0,6.0,12.0,8,408.0,220.0,357.0,0.0068912186688849,ExtraTreesRegressor
train,2848,Maze_38,0.75,5.25,9.75,10,308.0,400.0,192.5,0.0026712034710228,ExtraTreesRegressor
test,5918,Maze_79,1.0,13.0,45.0,26,250.0,150.0,187.5,0.141887209511871,DecisionTreeRegressor
train,131,Maze_2,0.5,1.5,2.5,4,166.0,310.0,124.5,0.0046049100848797,ExtraTreesRegressor
train,6170,Maze_129,1.25,5.0,7.5,4,332.5,40.0,249.375,0.573297359042816,ExtraTreesRegressor
test,8527,Maze_178,1.5,9.0,12.0,4,395.0,540.0,246.875,0.0011655726672258,RandomForestRegressor
train,20,Maze_1,0.5,1.5,1.5,0,92.5,136.666666666667,0.0,0.0425168491170053,ExtraTreesRegressor
train,9503,Maze_127,2.0,10.0,26.0,6,616.0,220.0,462.0,0.0084879819489881,ExtraTreesRegressor
train,8816,Maze_118,1.5,13.5,40.5,16,150.0,200.0,112.5,0.186625864071467,ExtraTreesRegressor
train,2566,Maze_35,0.5,36.5,36.5,0,100.0,50.0,0.0,7.67888064678079,ExtraTreesRegressor
train,7448,Maze_156,1.25,17.5,52.5,20,40.0,66.6666666666667,30.0,33.2330783870348,ExtraTreesRegressor
train,1836,Maze_39,0.5,19.5,138.5,170,40.0,80.0,35.0,66.5759257182699,ExtraTreesRegressor
train,837,Maze_12,0.5,3.0,7.0,8,40.0,310.0,35.0,0.70979539155322,ExtraTreesRegressor
train,9152,Maze_123,2.0,6.0,6.0,0,40.0,40.0,0.0,10.0053317650925,ExtraTreesRegressor
train,1475,Maze_20,0.5,8.5,16.5,24,200.0,100.0,150.0,0.196287529654002,ExtraTreesRegressor
train,8360,Maze_112,1.5,9.0,21.0,8,150.0,100.0,112.5,0.394223943918347,ExtraTreesRegressor
train,3073,Maze_114,1.5,18.0,51.0,18,513.333333333333,220.0,320.83333333333303,0.0218496649230186,ExtraTreesRegressor
train,2625,Maze_55,0.75,7.5,21.0,18,207.5,290.0,181.5625,0.0240650783614351,ExtraTreesRegressor
train,4820,Maze_65,1.0,8.0,16.0,12,132.0,130.0,99.0,0.218028068205156,ExtraTreesRegressor
train,3855,Maze_81,1.0,3.0,5.0,4,155.0,40.0,135.625,0.919697232988964,ExtraTreeRegressor
train,1897,Maze_26,0.5,26.5,26.5,0,100.0,150.0,0.0,0.530694039930747,ExtraTreesRegressor
train,9300,Maze_124,2.0,8.0,12.0,4,808.0,400.0,707.0,0.0005920601119072,ExtraTreesRegressor
train,4189,Maze_56,1.0,6.0,16.0,10,250.0,100.0,156.25,0.144486918402802,ExtraTreesRegressor
train,2852,Maze_39,0.5,48.5,48.5,0,50.0,50.0,0.0,32.5706282470562,ExtraTreesRegressor
test,5951,Maze_124,1.25,3.75,3.75,0,478.75,957.5,0.0,9.54598226726949e-05,DecisionTreeRegressor
train,7189,Maze_150,1.25,15.0,45.0,24,478.75,40.0,299.21875,2.16308662230636,ExtraTreesRegressor
train,8970,Maze_120,1.75,17.5,42.0,12,374.0,400.0,327.25,0.0075550561715349,ExtraTreesRegressor
train,6636,Maze_89,1.5,12.0,27.0,12,324.0,130.0,283.5,0.0836373697124476,ExtraTreesRegressor
train,9452,Maze_127,2.0,10.0,26.0,6,40.0,40.0,30.0,40.4576650128551,ExtraTreesRegressor
test,5231,Maze_70,1.0,15.0,15.0,0,200.0,200.0,0.0,0.0403118654671213,BaggingRegressor
train,1494,Maze_56,1.0,12.0,34.0,18,40.0,400.0,35.0,2.63326228339521,ExtraTreesRegressor
train,1052,Maze_22,0.5,11.5,31.5,40,197.5,276.666666666667,148.125,0.0430689650695911,ExtraTreesRegressor
train,4626,Maze_62,1.0,7.0,9.0,4,316.0,130.0,276.5,0.0300153331789468,ExtraTreesRegressor
train,4779,Maze_64,1.0,13.0,13.0,0,200.0,150.0,0.0,0.065746777549982,ExtraTreesRegressor
train,8414,Maze_113,1.5,10.5,22.5,8,50.0,250.0,37.5,1.48626731408579,ExtraTreesRegressor
train,1436,Maze_54,1.0,12.0,28.0,18,40.0,220.0,30.0,4.06663149638993,ExtraTreesRegressor
train,5496,Maze_115,1.0,17.0,65.0,40,155.0,310.0,135.625,0.13900602331859,ExtraTreesRegressor
train,7040,Maze_94,1.0,19.0,85.0,52,250.0,100.0,187.5,0.749644584385704,ExtraTreesRegressor
train,3328,Maze_70,0.75,15.0,78.0,64,123.75,109.166666666667,77.34375,1.7222878327561,ExtraTreesRegressor
train,73,Maze_2,0.5,1.5,1.5,0,145.0,40.0,0.0,0.377747845992938,ExtraTreesRegressor
train,1653,Maze_35,0.5,17.5,68.5,86,92.5,136.666666666667,80.9375,1.80817405784278,ExtraTreesRegressor
train,3368,Maze_45,0.5,18.5,71.5,90,250.0,150.0,187.5,0.218131706985209,ExtraTreesRegressor
test,9147,Maze_122,2.0,6.0,10.0,4,808.0,310.0,707.0,0.0009195143986986,ExtraTreesRegressor
train,2554,Maze_35,0.5,36.5,36.5,0,50.0,100.0,0.0,7.4178118175865,ExtraTreesRegressor
train,4880,Maze_66,1.0,8.0,30.0,16,40.0,130.0,30.0,7.87031536978283,ExtraTreesRegressor
train,2167,Maze_29,0.75,3.0,3.0,0,308.0,220.0,0.0,0.0030421221370596,ExtraTreesRegressor
train,5863,Maze_79,1.0,13.0,45.0,26,50.0,250.0,31.25,2.9485990524116,ExtraTreesRegressor
train,7854,Maze_164,1.5,4.5,7.5,4,395.0,290.0,345.625,0.0025165635472906,ExtraTreesRegressor
train,1329,Maze_18,0.5,4.0,11.0,14,166.0,220.0,145.25,0.0335594631194247,ExtraTreesRegressor
test,1466,Maze_31,0.5,15.5,63.5,76,145.0,40.0,108.75,12.8012592439547,RandomForestRegressor
train,4761,Maze_64,1.0,13.0,13.0,0,150.0,100.0,0.0,0.272932672511104,ExtraTreesRegressor
test,6719,Maze_90,1.0,17.0,57.0,32,150.0,250.0,112.5,0.181821168899742,BaggingRegressor
train,464,Maze_10,0.5,5.5,16.5,18,145.0,206.666666666667,108.75,0.0768637094322708,ExtraTreesRegressor
test,1624,Maze_22,0.5,23.5,23.5,0,200.0,100.0,0.0,0.320336271256221,ExtraTreesRegressor
train,10017,Maze_134,2.0,14.0,30.0,10,424.0,310.0,371.0,0.007345892452128,ExtraTreesRegressor
train,9334,Maze_125,2.0,8.0,8.0,0,424.0,130.0,0.0,0.0205065853694333,ExtraTreesRegressor
train,4445,Maze_60,1.0,25.0,25.0,0,100.0,100.0,0.0,1.06590923975545,ExtraTreesRegressor
train,3239,Maze_68,0.75,13.5,72.0,52,123.75,247.5,92.8125,0.382721380722821,ExtraTreesRegressor
train,2110,Maze_29,0.5,12.5,34.5,44,50.0,200.0,31.25,2.90960146496275,ExtraTreesRegressor
train,6625,Maze_89,1.0,29.0,29.0,0,100.0,200.0,0.0,0.368954488956465,ExtraTreesRegressor
train,9234,Maze_124,2.0,8.0,12.0,4,40.0,220.0,35.0,1.75315225347245,ExtraTreesRegressor
test,3410,Maze_46,0.5,71.5,71.5,0,150.0,100.0,0.0,1.4591854656886,ExtraTreesRegressor
train,1747,Maze_37,0.5,19.5,78.5,102,92.5,136.666666666667,57.8125,2.11076916450575,ExtraTreesRegressor
train,5445,Maze_114,1.0,17.0,35.0,22,155.0,220.0,135.625,0.127039794465572,ExtraTreesRegressor
test,3804,Maze_80,0.75,19.5,109.5,96,40.0,80.0,35.0,52.4489700201185,XGBRegressor
train,5095,Maze_68,1.0,9.0,17.0,10,408.0,310.0,255.0,0.004454231968233,ExtraTreesRegressor
train,2290,Maze_48,0.75,3.0,4.5,4,207.5,415.0,129.6875,0.0031176765857254,ExtraTreesRegressor
train,5358,Maze_112,1.0,15.0,37.0,26,270.0,206.666666666667,236.25,0.0484138226969521,ExtraTreesRegressor
train,8470,Maze_113,1.5,10.5,22.5,8,250.0,200.0,156.25,0.0369759506956481,ExtraTreesRegressor
test,6842,Maze_143,1.25,11.25,23.75,14,332.5,40.0,249.375,1.66973032122674,ExtraTreeRegressor
train,4292,Maze_90,1.0,5.0,9.0,6,155.0,220.0,116.25,0.0330831361046478,ExtraTreesRegressor
train,9421,Maze_197,1.5,19.5,58.5,22,217.5,40.0,135.9375,5.80633736066699,ExtraTreesRegressor
test,913,Maze_13,0.5,3.5,5.5,6,40.0,400.0,25.0,0.430903264405412,RandomForestRegressor
train,7362,Maze_154,1.25,17.5,42.5,26,186.25,150.83333333333297,162.96875,0.218043677512608,ExtraTreesRegressor
train,5933,Maze_124,1.25,3.75,3.75,0,332.5,248.333333333333,0.0,0.0025219928248694,ExtraTreesRegressor
train,5133,Maze_107,1.0,13.0,33.0,20,385.0,526.666666666667,336.875,0.0034053444338853,ExtraTreesRegressor
train,2606,Maze_97,1.5,9.0,18.0,6,276.666666666667,220.0,207.5,0.0198873839494381,ExtraTreesRegressor
train,1424,Maze_19,0.5,4.5,9.5,10,208.0,400.0,156.0,0.0065898149164435,ExtraTreesRegressor
train,8365,Maze_175,1.5,7.5,16.5,8,217.5,40.0,135.9375,1.83606519358097,ExtraTreesRegressor
train,3770,Maze_51,1.0,6.0,10.0,6,100.0,100.0,75.0,0.399710251525872,ExtraTreesRegressor
train,6571,Maze_137,1.25,8.75,18.75,12,478.75,651.666666666667,299.21875,0.0008280782041362,ExtraTreesRegressor
train,5555,Maze_75,1.5,4.5,7.5,4,40.0,130.0,30.0,1.94434154986294,ExtraTreesRegressor
train,9247,Maze_124,2.0,8.0,12.0,4,232.0,220.0,145.0,0.018722526313792,ExtraTreesRegressor
train,10167,Maze_136,2.0,16.0,36.0,10,424.0,310.0,371.0,0.0087993918028997,ExtraTreesRegressor
train,763,Maze_11,0.5,3.0,7.0,10,40.0,400.0,25.0,0.546655197886921,ExtraTreesRegressor
test,3778,Maze_79,0.75,19.5,51.0,40,207.5,415.0,129.6875,0.034097788614896,LGBMRegressor
test,3230,Maze_44,0.75,6.75,20.25,16,40.0,130.0,30.0,5.27955914669294,BaggingRegressor
test,7699,Maze_103,1.75,8.75,22.75,8,541.0,130.0,338.125,0.0383709788152603,RandomForestRegressor
train,3151,Maze_117,1.5,19.5,40.5,18,513.333333333333,40.0,320.83333333333303,1.6665665997142,ExtraTreesRegressor
train,7041,Maze_94,1.0,19.0,85.0,52,250.0,100.0,218.75,0.734897175734214,ExtraTreesRegressor
train,2788,Maze_38,0.5,14.5,48.5,56,50.0,250.0,31.25,3.20384672911964,ExtraTreesRegressor
train,3581,Maze_48,0.75,7.5,30.0,26,241.0,310.0,180.75,0.0217619307835278,ExtraTreesRegressor
train,7518,Maze_101,1.5,9.0,18.0,6,100.0,50.0,87.5,3.34551306983483,ExtraTreesRegressor
train,5599,Maze_75,1.5,4.5,7.5,4,466.0,130.0,291.25,0.0152659240567955,ExtraTreesRegressor
train,9899,Maze_132,1.5,19.5,61.5,28,250.0,250.0,187.5,0.0627676258079474,ExtraTreesRegressor
train,6713,Maze_140,1.25,8.75,18.75,8,478.75,345.833333333333,359.0625,0.002931844079128,ExtraTreesRegressor
train,1452,Maze_20,0.5,4.5,8.5,14,82.0,310.0,71.75,0.103299991073541,ExtraTreesRegressor
train,5397,Maze_72,1.0,11.0,43.0,28,250.0,200.0,218.75,0.0695108016681957,ExtraTreesRegressor
train,2805,Maze_59,0.75,9.0,25.5,18,123.75,178.333333333333,108.28125,0.221894896688549,ExtraTreesRegressor
train,4141,Maze_56,1.0,6.0,16.0,10,100.0,50.0,62.5,3.01112675978254,ExtraTreesRegressor
train,3735,Maze_50,1.0,3.0,5.0,4,316.0,400.0,276.5,0.0014406215679776,ExtraTreesRegressor
train,2893,Maze_108,1.5,13.5,31.5,16,40.0,220.0,25.0,4.52609208324075,ExtraTreesRegressor
train,300,Maze_12,0.5,14.0,65.0,84,40.0,40.0,35.0,99.5378898451088,ExtraTreesRegressor
train,8211,Maze_110,1.5,9.0,21.0,10,150.0,100.0,131.25,0.390486130613182,ExtraTreesRegressor
train,7093,Maze_95,1.5,15.0,24.0,6,324.0,400.0,202.5,0.0059053160245322,ExtraTreesRegressor
train,2591,Maze_35,0.5,36.5,36.5,0,150.0,200.0,0.0,0.177193083954777,ExtraTreesRegressor
train,2154,Maze_29,0.75,3.0,3.0,0,241.0,220.0,0.0,0.0046593747526748,ExtraTreesRegressor
train,2757,Maze_37,0.5,50.5,50.5,0,200.0,200.0,0.0,0.1345619061904,ExtraTreesRegressor
train,6751,Maze_141,1.25,11.25,26.25,16,332.5,456.66666666666697,207.8125,0.0048179418629948,ExtraTreesRegressor
train,3649,Maze_77,0.75,19.5,66.0,48,40.0,40.0,25.0,102.775202419183,ExtraTreesRegressor
train,8742,Maze_183,1.5,10.5,22.5,6,40.0,53.3333333333333,35.0,20.3589744797054,ExtraTreesRegressor
train,10390,Maze_139,2.0,18.0,46.0,14,424.0,310.0,265.0,0.0113687517395305,ExtraTreesRegressor
train,8130,Maze_170,1.5,4.5,7.5,4,217.5,171.666666666667,190.3125,0.0224056546549478,ExtraTreesRegressor
train,1409,Maze_19,0.5,16.5,16.5,0,200.0,250.0,0.0,0.0285672125700248,ExtraTreesRegressor
train,5789,Maze_78,1.0,63.0,63.0,0,50.0,250.0,0.0,4.20747508653381,ExtraTreesRegressor
train,5004,Maze_67,1.0,9.0,17.0,6,316.0,220.0,276.5,0.0151681475215743,ExtraTreesRegressor
test,6264,Maze_84,1.5,9.0,24.0,10,324.0,220.0,283.5,0.0202646098725523,ExtraTreesRegressor
train,6324,Maze_132,1.25,5.0,7.5,4,332.5,665.0,290.9375,0.0008781123290913,RandomForestRegressor
train,4626,Maze_97,1.0,9.0,27.0,14,155.0,130.0,135.625,0.266169580443286,ExtraTreesRegressor
train,8656,Maze_181,1.5,10.5,22.5,12,217.5,171.666666666667,135.9375,0.0671556475584111,ExtraTreesRegressor
train,10671,Maze_143,2.0,20.0,44.0,14,232.0,130.0,203.0,0.213349836252066,ExtraTreesRegressor
train,3441,Maze_46,0.75,7.5,16.5,12,308.0,130.0,269.5,0.0547346382900992,ExtraTreesRegressor
train,4776,Maze_64,1.0,8.0,16.0,8,316.0,130.0,276.5,0.0512880633579814,ExtraTreesRegressor
train,2543,Maze_53,0.75,7.5,24.0,18,291.25,582.5,218.4375,0.0040954215134071,ExtraTreesRegressor
train,9880,Maze_132,1.5,19.5,61.5,28,200.0,200.0,125.0,0.154307022364174,ExtraTreesRegressor
train,9691,Maze_130,1.5,55.5,55.5,0,100.0,50.0,0.0,11.6654998381061,ExtraTreesRegressor
train,4306,Maze_58,1.0,6.0,12.0,8,224.0,40.0,140.0,1.48517317923952,ExtraTreesRegressor
train,6550,Maze_137,1.25,8.75,18.75,12,186.25,372.5,116.40625,0.019462961994576,ExtraTreesRegressor
train,3874,Maze_81,1.0,3.0,5.0,4,270.0,540.0,168.75,0.001234600318353,ExtraTreesRegressor
train,9546,Maze_128,1.5,31.5,31.5,0,100.0,100.0,0.0,1.32430140168167,ExtraTreesRegressor
train,3618,Maze_49,1.0,3.0,5.0,4,132.0,40.0,115.5,1.12618194235526,ExtraTreesRegressor
train,4297,Maze_90,1.0,5.0,9.0,6,270.0,40.0,168.75,0.962495353698852,ExtraTreesRegressor
train,7877,Maze_106,1.5,9.0,9.0,0,50.0,50.0,0.0,6.14990088842667,ExtraTreesRegressor
train,8757,Maze_117,1.5,19.5,19.5,0,200.0,200.0,0.0,0.0521340565910999,ExtraTreesRegressor
train,6599,Maze_138,1.25,8.75,18.75,10,186.25,372.5,139.6875,0.0194124076470925,ExtraTreesRegressor
train,7209,Maze_97,1.75,5.25,5.25,0,40.0,220.0,0.0,0.768766997818683,ExtraTreesRegressor
train,10229,Maze_137,2.0,16.0,48.0,16,232.0,400.0,174.0,0.0255754689181458,ExtraTreesRegressor
test,1164,Maze_16,0.5,4.0,18.0,22,124.0,220.0,108.5,0.110843001765585,ExtraTreesRegressor
train,3644,Maze_49,1.0,3.0,5.0,4,224.0,400.0,168.0,0.0030236190825702,ExtraTreesRegressor
train,475,Maze_10,0.5,5.5,16.5,18,197.5,276.666666666667,123.4375,0.023166951644339,ExtraTreesRegressor
train,8034,Maze_108,1.5,9.0,30.0,12,50.0,150.0,43.75,3.47151070749413,ExtraTreesRegressor
train,7546,Maze_101,1.75,7.0,10.5,4,541.0,40.0,338.125,0.443304007869444,ExtraTreesRegressor
train,453,Maze_10,0.5,5.5,16.5,18,92.5,136.666666666667,80.9375,0.439959121806894,ExtraTreesRegressor
train,10728,Maze_144,2.0,20.0,88.0,26,40.0,40.0,35.0,134.848290936385,ExtraTreesRegressor
train,5733,Maze_77,1.5,6.0,9.0,4,324.0,40.0,283.5,0.571030460874232,BaggingRegressor
train,2491,Maze_93,1.25,20.0,127.5,64,40.0,400.0,25.0,9.9349613993922,ExtraTreesRegressor
train,5504,Maze_74,1.5,4.5,4.5,0,182.0,400.0,0.0,0.004631261222291,ExtraTreesRegressor
train,7805,Maze_163,1.5,4.5,4.5,0,395.0,290.0,0.0,0.0015822436037528,ExtraTreesRegressor
train,2866,Maze_39,0.75,5.25,8.25,4,107.0,40.0,66.875,2.43015892830922,ExtraTreesRegressor
train,5104,Maze_69,1.0,9.0,15.0,8,50.0,100.0,31.25,2.98571868856065,ExtraTreesRegressor
test,9401,Maze_196,1.5,16.5,25.5,6,572.5,408.333333333333,429.375,0.0020097565213551,ExtraTreesRegressor
train,2214,Maze_30,0.75,3.0,3.0,0,174.0,220.0,0.0,0.0089494338716017,ExtraTreesRegressor
train,9112,Maze_122,1.5,43.5,43.5,0,150.0,150.0,0.0,0.361359420630381,ExtraTreesRegressor
train,9091,Maze_122,2.0,6.0,10.0,4,232.0,40.0,145.0,1.07222438396067,ExtraTreesRegressor
train,1865,Maze_39,0.5,19.5,138.5,170,197.5,158.333333333333,148.125,0.554005818993061,ExtraTreesRegressor
train,7823,Maze_105,1.75,8.75,15.75,6,207.0,220.0,155.25,0.0306509795221765,ExtraTreesRegressor
train,6890,Maze_92,1.0,19.0,47.0,32,250.0,100.0,187.5,0.420412777141392,ExtraTreesRegressor
train,5033,Maze_68,1.0,9.0,17.0,10,40.0,220.0,30.0,2.46317348281216,HistGradientBoostingRegressor
train,5727,Maze_77,1.0,13.0,63.0,40,100.0,200.0,87.5,0.775700232821735,ExtraTreesRegressor
train,404,Maze_9,0.5,5.5,12.5,14,92.5,136.666666666667,69.375,0.334993075399676,ExtraTreesRegressor
train,7450,Maze_156,1.25,17.5,52.5,20,40.0,80.0,25.0,25.3485259336107,ExtraTreesRegressor
train,7176,Maze_150,1.25,15.0,45.0,24,186.25,372.5,162.96875,0.0462131582081877,ExtraTreesRegressor
train,776,Maze_11,0.5,9.5,9.5,0,100.0,200.0,0.0,0.121864231914833,ExtraTreesRegressor
test,1967,Maze_27,0.75,2.25,3.75,4,107.0,40.0,80.25,1.18781537250444,ExtraTreeRegressor
train,10202,Maze_137,2.0,16.0,48.0,16,40.0,40.0,30.0,74.1551656353905,ExtraTreesRegressor
train,168,Maze_4,0.5,1.5,2.5,4,92.5,185.0,80.9375,0.0422688881632904,ExtraTreesRegressor
train,5102,Maze_69,1.0,9.0,15.0,8,50.0,50.0,37.5,9.60923782418119,ExtraTreesRegressor
train,1407,Maze_30,0.5,15.5,70.5,86,92.5,40.0,80.9375,24.5397624731296,ExtraTreesRegressor
train,1942,Maze_72,1.0,20.0,144.0,96,346.666666666667,400.0,216.666666666667,0.0299756585907455,ExtraTreesRegressor
train,315,Maze_7,0.5,3.5,6.5,10,145.0,40.0,126.87499999999999,1.37962564305693,ExtraTreesRegressor
train,9321,Maze_125,1.5,15.0,30.0,12,100.0,100.0,87.5,1.19041138537187,ExtraTreesRegressor
train,7201,Maze_97,1.0,31.0,31.0,0,50.0,50.0,0.0,20.8249851013746,ExtraTreesRegressor
train,3210,Maze_43,0.5,16.5,39.5,50,200.0,250.0,175.0,0.0614015077854417,ExtraTreesRegressor
train,8994,Maze_120,1.75,17.5,42.0,12,708.0,220.0,619.5,0.0108572815374219,ExtraTreesRegressor
test,10078,Maze_135,1.5,70.5,70.5,0,100.0,250.0,0.0,0.65958100031821,DecisionTreeRegressor
test,4039,Maze_85,1.0,3.0,5.0,4,40.0,66.6666666666667,25.0,3.18856049533745,ExtraTreesRegressor
test,1311,Maze_49,1.0,10.0,20.0,14,193.333333333333,220.0,169.166666666667,0.0442770625101609,DecisionTreeRegressor
train,5558,Maze_116,1.0,17.0,43.0,26,385.0,40.0,288.75,2.41863004250973,ExtraTreesRegressor
train,1562,Maze_58,1.0,14.0,28.0,18,346.666666666667,220.0,260.0,0.0209196502875762,ExtraTreesRegressor
train,7935,Maze_106,1.75,10.5,17.5,6,541.0,400.0,473.375,0.0016407524512747,ExtraTreesRegressor
train,6588,Maze_88,1.0,17.0,29.0,20,250.0,50.0,218.75,1.59731423427444,ExtraTreesRegressor
train,9682,Maze_130,2.0,12.0,24.0,6,40.0,220.0,25.0,3.45240383983441,ExtraTreesRegressor
train,3518,Maze_74,0.75,17.25,44.25,30,123.75,40.0,92.8125,9.89817722590201,ExtraTreesRegressor
train,3295,Maze_44,0.75,6.75,20.25,16,308.0,310.0,192.5,0.0088644383409717,ExtraTreesRegressor
train,7389,Maze_99,1.5,9.0,15.0,4,150.0,150.0,131.25,0.117078118112881,ExtraTreesRegressor
test,5721,Maze_77,1.5,6.0,9.0,4,182.0,130.0,159.25,0.0671973263677088,RandomForestRegressor
train,8174,Maze_171,1.5,4.5,7.5,4,217.5,40.0,163.125,0.87839955250582,ExtraTreesRegressor
train,9397,Maze_126,2.0,8.0,16.0,6,232.0,220.0,145.0,0.0249500396674602,ExtraTreesRegressor
train,2434,Maze_33,0.5,38.5,38.5,0,150.0,100.0,0.0,0.802127139629923,ExtraTreesRegressor
train,452,Maze_7,0.5,2.5,4.5,4,40.0,40.0,30.0,7.03080326668314,ExtraTreesRegressor
train,992,Maze_14,0.5,6.5,14.5,24,100.0,50.0,75.0,2.87523724780666,ExtraTreesRegressor
train,816,Maze_31,0.75,12.0,66.0,58,40.0,220.0,35.0,9.50199850566636,ExtraTreesRegressor
